"GEO_ID","NAME","S2406_C01_001E","S2406_C01_001M","S2406_C01_002E","S2406_C01_002M","S2406_C01_003E","S2406_C01_003M","S2406_C01_004E","S2406_C01_004M","S2406_C01_005E","S2406_C01_005M","S2406_C01_006E","S2406_C01_006M","S2406_C01_007E","S2406_C01_007M","S2406_C02_001E","S2406_C02_001M","S2406_C02_002E","S2406_C02_002M","S2406_C02_003E","S2406_C02_003M","S2406_C02_004E","S2406_C02_004M","S2406_C02_005E","S2406_C02_005M","S2406_C02_006E","S2406_C02_006M","S2406_C02_007E","S2406_C02_007M","S2406_C03_001E","S2406_C03_001M","S2406_C03_002E","S2406_C03_002M","S2406_C03_003E","S2406_C03_003M","S2406_C03_004E","S2406_C03_004M","S2406_C03_005E","S2406_C03_005M","S2406_C03_006E","S2406_C03_006M","S2406_C03_007E","S2406_C03_007M","S2406_C04_001E","S2406_C04_001M","S2406_C04_002E","S2406_C04_002M","S2406_C04_003E","S2406_C04_003M","S2406_C04_004E","S2406_C04_004M","S2406_C04_005E","S2406_C04_005M","S2406_C04_006E","S2406_C04_006M","S2406_C04_007E","S2406_C04_007M","S2406_C05_001E","S2406_C05_001M","S2406_C05_002E","S2406_C05_002M","S2406_C05_003E","S2406_C05_003M","S2406_C05_004E","S2406_C05_004M","S2406_C05_005E","S2406_C05_005M","S2406_C05_006E","S2406_C05_006M","S2406_C05_007E","S2406_C05_007M","S2406_C06_001E","S2406_C06_001M","S2406_C06_002E","S2406_C06_002M","S2406_C06_003E","S2406_C06_003M","S2406_C06_004E","S2406_C06_004M","S2406_C06_005E","S2406_C06_005M","S2406_C06_006E","S2406_C06_006M","S2406_C06_007E","S2406_C06_007M"
"0500000US34035","Somerset County, New Jersey","175427","3580","91061","4088","25844","2776","37318","3128","8247","1634","12957","1977","17.1","(X)","73.3","2.1","68.6","3.1","66.5","5.2","83.2","2.9","77.5","7.9","89.2","4.0","(X)","(X)","5.8","0.9","5.9","1.2","5.6","2.7","5.8","2.1","9.7","4.2","2.1","2.4","(X)","(X)","6.5","1.0","8.5","1.5","7.3","2.7","3.1","1.2","1.7","2.3","3.9","2.3","(X)","(X)","10.9","1.4","13.8","2.1","15.4","4.9","4.5","1.4","5.7","3.9","2.9","1.7","(X)","(X)","3.5","0.6","3.1","0.8","5.1","2.0","3.4","1.4","5.4","4.1","1.9","1.8","(X)","(X)"
"0500000US34037","Sussex County, New Jersey","76022","1906","32198","2405","12291","1726","17332","1837","7519","1256","6682","1272","11.9","(X)","68.3","2.5","57.8","4.1","69.6","5.6","76.4","5.0","80.3","6.2","81.7","6.8","(X)","(X)","3.8","1.2","4.4","2.2","1.1","1.2","3.5","2.0","6.6","4.0","3.6","3.1","(X)","(X)","8.0","1.6","10.9","2.9","7.1","3.3","8.5","3.7","0.8","1.0","2.3","1.9","(X)","(X)","15.3","1.9","21.0","3.2","19.9","4.8","8.6","3.0","2.9","3.0","10.3","6.4","(X)","(X)","4.6","1.3","5.8","2.5","2.2","1.6","2.9","1.6","9.4","4.8","2.1","2.3","(X)","(X)"
"0500000US34039","Union County, New Jersey","284474","5212","104526","4887","47417","3830","69536","4849","20026","2341","42969","3794","14.8","(X)","74.0","1.4","62.0","2.6","67.8","3.9","83.1","2.5","82.3","4.3","91.4","2.2","(X)","(X)","2.6","0.5","3.4","1.0","2.4","1.3","1.8","0.7","5.5","3.1","0.7","0.7","(X)","(X)","5.9","0.8","10.7","1.8","4.0","1.4","3.8","1.4","2.0","2.0","1.3","0.7","(X)","(X)","13.9","1.2","19.9","2.0","21.2","3.5","8.7","2.1","5.4","2.8","3.4","1.6","(X)","(X)","3.6","0.6","3.9","0.9","4.5","1.4","2.6","0.9","4.8","2.1","3.1","1.2","(X)","(X)"
"0500000US34041","Warren County, New Jersey","57094","1966","22045","2011","9623","1275","14723","1884","4682","1037","6021","1171","11.8","(X)","71.1","3.0","60.6","4.3","63.7","7.4","80.3","4.9","82.5","7.2","90.1","6.0","(X)","(X)","2.6","0.8","3.9","1.7","0.8","0.8","0.9","1.0","4.8","4.0","3.2","2.9","(X)","(X)","5.2","1.2","7.1","2.1","4.2","2.8","6.2","2.7","1.4","1.8","0.0","2.9","(X)","(X)","15.9","2.3","24.4","4.5","20.9","6.4","8.8","4.0","3.0","2.5","4.3","5.2","(X)","(X)","5.2","1.5","4.0","1.9","10.4","5.3","3.8","2.3","8.2","6.1","2.4","2.6","(X)","(X)"
"0500000US35001","Bernalillo County, New Mexico","317952","6448","135181","5786","62131","4862","75701","5252","24589","3658","20350","2766","10.1","(X)","60.9","1.3","44.3","2.2","68.8","4.1","73.8","2.7","80.7","4.8","74.4","5.7","(X)","(X)","3.7","0.6","5.3","1.2","2.8","1.1","2.8","1.0","1.0","0.7","3.0","2.1","(X)","(X)","9.6","0.9","15.0","1.6","6.1","1.9","6.5","1.5","3.3","1.9","3.6","2.5","(X)","(X)","19.6","1.4","30.2","2.1","14.1","3.1","12.9","2.2","7.2","3.5","6.9","2.5","(X)","(X)","6.2","0.8","5.2","1.0","8.1","2.1","4.1","1.4","7.8","2.9","12.1","4.8","(X)","(X)"
"0500000US35005","Chaves County, New Mexico","26361","2230","7328","1333","5551","1204","6042","1687","2945","928","4495","1237","10.0","(X)","64.0","4.9","38.3","8.4","59.5","9.6","83.7","8.9","64.1","14.6","85.0","7.1","(X)","(X)","3.2","1.7","4.1","3.3","5.6","5.8","0.0","2.7","6.2","7.0","1.2","1.6","(X)","(X)","4.3","1.8","7.0","4.8","6.5","5.0","1.8","2.8","4.5","5.2","0.6","1.0","(X)","(X)","22.8","4.9","44.7","9.3","24.5","9.5","11.5","7.6","7.2","9.5","10.6","6.9","(X)","(X)","5.6","2.4","5.8","4.6","3.9","4.2","3.0","3.3","18.1","12.5","2.7","3.0","(X)","(X)"
"0500000US35013","Doña Ana County, New Mexico","84356","4518","28957","2986","22900","3183","19199","2603","7145","1277","6155","1359","13.3","(X)","65.9","3.7","51.4","6.6","64.8","6.3","80.5","5.8","83.5","7.7","72.4","10.1","(X)","(X)","2.2","0.9","2.9","1.7","2.4","1.8","1.1","1.1","3.1","2.9","0.8","1.4","(X)","(X)","4.2","1.1","7.5","2.5","1.1","0.9","3.3","2.3","1.0","1.6","6.1","5.8","(X)","(X)","20.3","2.7","31.9","5.6","19.9","5.2","11.0","4.1","2.3","2.3","17.0","8.9","(X)","(X)","7.4","1.8","6.4","2.6","11.8","4.6","4.1","3.9","10.1","6.5","3.8","3.9","(X)","(X)"
"0500000US35025","Lea County, New Mexico","27471","1508","7078","958","3924","832","6000","1337","5902","1073","4567","1031","10.6","(X)","72.3","4.9","44.7","9.7","59.6","13.7","79.5","10.6","91.4","4.3","92.0","5.3","(X)","(X)","1.7","1.0","2.3","2.4","0.7","1.3","1.8","1.6","2.5","2.7","0.4","0.7","(X)","(X)","5.1","2.4","10.2","5.2","4.6","4.6","6.2","6.0","0.0","2.8","2.6","4.1","(X)","(X)","16.4","3.7","38.4","9.2","27.1","11.6","5.5","3.7","4.7","3.8","2.6","2.3","(X)","(X)","4.5","1.6","4.4","2.6","7.9","4.3","7.1","6.3","1.3","1.5","2.4","3.0","(X)","(X)"
"0500000US35031","McKinley County, New Mexico","24274","1693","8666","1366","6095","734","4668","893","1775","471","3070","750","21.5","(X)","47.7","4.4","29.4","7.8","56.7","8.8","58.7","10.3","72.8","9.9","50.0","13.9","(X)","(X)","1.7","1.0","1.0","1.3","0.9","1.3","0.0","3.5","0.0","9.0","9.1","7.1","(X)","(X)","8.7","2.3","12.8","6.1","13.1","4.6","0.9","1.0","4.8","3.6","2.6","3.3","(X)","(X)","36.1","4.2","54.0","8.0","24.6","7.9","34.0","9.1","16.5","7.4","23.0","12.2","(X)","(X)","5.7","2.0","2.7","2.3","4.6","3.0","6.4","6.0","5.9","6.1","15.4","7.9","(X)","(X)"
"0500000US35035","Otero County, New Mexico","25166","2062","6980","1491","7113","1564","6342","1748","3349","1148","1382","686","11.1","(X)","49.8","7.5","30.3","10.3","63.9","10.5","56.8","15.6","39.1","15.2","68.5","23.1","(X)","(X)","2.9","2.2","5.4","4.9","0.6","1.1","4.3","4.5","0.0","4.9","1.6","3.3","(X)","(X)","10.8","4.4","19.3","10.8","6.0","5.6","1.8","2.2","21.0","17.1","8.5","13.7","(X)","(X)","28.8","5.3","41.1","10.7","19.2","7.8","26.1","13.7","34.0","16.6","16.6","16.1","(X)","(X)","7.8","3.9","3.8","4.2","10.3","7.9","11.0","10.9","5.9","8.0","4.8","8.5","(X)","(X)"
"0500000US35043","Sandoval County, New Mexico","57875","2560","21532","2056","10233","1902","16357","2148","5820","1259","3933","1009","9.4","(X)","58.3","3.4","50.5","6.5","50.2","8.5","65.8","6.1","68.2","11.1","76.0","12.6","(X)","(X)","2.7","1.1","2.0","1.0","2.1","1.9","2.6","1.7","6.9","7.3","2.0","2.5","(X)","(X)","9.2","2.3","13.8","3.4","9.9","8.3","6.6","3.1","0.2","0.3","6.5","7.7","(X)","(X)","22.6","3.1","29.8","5.8","26.2","6.5","17.4","4.6","17.5","8.0","3.4","3.4","(X)","(X)","7.2","1.6","3.9","2.0","11.6","4.8","7.6","4.5","7.3","5.6","12.1","8.1","(X)","(X)"
"0500000US35045","San Juan County, New Mexico","47676","2139","14403","1676","9459","1721","10790","1651","8147","1439","4877","986","11.9","(X)","68.2","3.3","44.9","6.6","70.7","8.6","72.9","6.3","89.0","4.7","87.3","5.5","(X)","(X)","2.3","0.9","3.5","1.7","1.3","1.6","2.7","2.5","2.3","2.0","0.0","3.4","(X)","(X)","8.5","2.2","15.7","4.8","10.8","5.7","5.0","3.7","0.8","0.9","3.8","2.9","(X)","(X)","17.8","2.6","32.6","6.4","13.2","4.8","15.4","5.2","6.2","3.2","7.4","4.6","(X)","(X)","3.1","1.0","3.2","1.9","4.0","2.7","4.1","2.4","1.6","1.5","1.4","2.0","(X)","(X)"
"0500000US35049","Santa Fe County, New Mexico","69080","2764","30298","2408","14106","1986","16578","2038","5022","1251","3076","721","9.2","(X)","51.9","3.0","35.3","3.6","64.9","8.6","64.3","6.2","62.9","10.9","70.1","10.5","(X)","(X)","6.7","1.4","10.4","2.7","0.7","0.7","5.0","2.5","7.3","6.2","5.6","5.9","(X)","(X)","8.4","1.7","11.3","2.0","9.9","5.9","5.3","2.7","1.1","1.7","1.4","2.3","(X)","(X)","23.0","2.6","32.3","4.7","16.6","6.1","18.2","4.9","10.2","6.9","8.1","5.3","(X)","(X)","10.1","1.9","10.7","2.6","7.9","3.6","7.2","3.3","18.5","9.6","14.8","8.7","(X)","(X)"
"0500000US35061","Valencia County, New Mexico","29121","1827","9297","1615","6375","1355","5596","1265","4693","1080","3160","990","11.4","(X)","62.4","4.9","40.6","8.7","68.0","13.0","73.7","10.0","75.4","13.7","76.1","15.7","(X)","(X)","1.9","1.2","0.8","1.3","0.9","1.5","3.8","4.0","3.6","4.4","1.7","3.0","(X)","(X)","5.3","2.3","7.4","4.6","3.7","3.7","4.3","3.7","5.8","6.2","3.2","6.1","(X)","(X)","23.8","4.5","43.4","9.1","21.7","12.2","16.2","7.6","3.7","3.4","13.7","11.6","(X)","(X)","6.6","2.9","7.9","5.0","5.7","5.2","2.0","3.2","11.6","11.6","5.3","5.2","(X)","(X)"
"0500000US36001","Albany County, New York","162937","4254","77734","4003","26507","3963","38516","3357","7930","1446","12250","1900","13.4","(X)","52.5","2.2","40.1","2.8","51.9","7.8","65.4","4.3","70.6","8.3","80.0","6.2","(X)","(X)","2.9","0.7","3.6","1.0","0.3","0.4","2.6","1.2","6.7","4.3","2.6","2.3","(X)","(X)","14.1","1.9","17.7","2.2","22.1","8.8","6.7","1.8","4.5","3.6","3.1","3.3","(X)","(X)","25.4","1.8","33.0","2.2","19.9","4.0","22.0","3.8","6.3","3.5","12.9","4.4","(X)","(X)","5.1","0.9","5.6","1.2","5.8","3.1","3.4","1.6","12.0","5.5","1.4","1.2","(X)","(X)"
"0500000US36005","Bronx County, New York","615251","10418","151165","7257","211571","8927","147430","7593","39445","3404","65640","4318","16.4","(X)","67.3","1.4","45.9","2.2","73.7","1.9","75.4","1.9","74.4","4.5","73.7","3.8","(X)","(X)","1.8","0.3","1.8","0.5","1.5","0.4","1.3","0.5","4.1","2.0","2.3","1.1","(X)","(X)","10.5","0.8","20.7","1.7","8.3","1.0","7.8","1.3","5.1","2.0","3.4","1.3","(X)","(X)","14.5","1.1","27.8","2.4","10.1","1.4","12.4","1.4","8.9","2.8","5.9","1.6","(X)","(X)","6.0","0.6","3.8","1.0","6.4","1.0","3.2","0.9","7.5","2.2","14.7","3.2","(X)","(X)"
"0500000US36007","Broome County, New York","83916","3633","33114","2850","15682","1873","19860","2097","4885","997","10375","1402","12.7","(X)","62.3","2.3","45.8","4.0","59.0","6.2","76.4","4.5","71.1","9.1","88.4","4.8","(X)","(X)","1.7","0.6","2.7","1.3","1.0","1.5","1.7","1.3","1.1","1.8","0.3","0.4","(X)","(X)","10.6","1.7","15.9","3.2","10.7","3.5","6.9","2.4","2.7","2.9","4.4","3.8","(X)","(X)","21.1","2.3","31.6","4.2","21.6","5.4","14.0","3.8","13.8","5.9","3.5","2.2","(X)","(X)","4.3","1.2","4.1","1.5","7.6","3.6","1.0","0.7","11.3","6.9","3.4","2.7","(X)","(X)"
"0500000US36009","Cattaraugus County, New York","32976","1204","11666","1066","6232","714","6861","738","3018","548","5199","642","9.9","(X)","63.2","3.0","47.4","5.1","60.0","7.1","74.3","6.7","66.0","8.9","86.3","5.2","(X)","(X)","2.2","0.8","3.4","1.8","1.7","2.1","2.1","1.4","0.9","1.1","0.7","0.8","(X)","(X)","7.6","1.8","11.2","3.1","7.1","3.6","9.6","4.3","2.4","3.8","0.5","0.7","(X)","(X)","21.1","2.3","30.9","4.8","27.2","5.4","11.6","4.7","15.9","7.5","7.1","3.7","(X)","(X)","6.0","1.3","7.1","2.4","4.0","2.4","2.5","1.5","14.7","6.5","5.4","3.9","(X)","(X)"
"0500000US36011","Cayuga County, New York","36903","1666","11661","1297","7496","1240","8245","942","4074","888","5427","1098","7.8","(X)","63.8","4.2","44.9","6.2","53.4","9.2","78.6","5.0","75.5","9.8","87.8","5.3","(X)","(X)","3.0","1.4","6.8","3.8","1.6","1.8","1.2","1.2","0.4","0.7","1.6","1.7","(X)","(X)","8.6","2.1","14.8","4.7","7.6","4.5","6.6","3.3","3.9","4.1","3.4","2.8","(X)","(X)","19.2","2.9","27.0","4.6","30.1","9.7","10.2","4.0","13.5","9.0","5.1","3.6","(X)","(X)","5.4","1.1","6.5","2.5","7.3","2.9","3.4","1.8","6.7","3.2","2.2","1.9","(X)","(X)"
"0500000US36013","Chautauqua County, New York","56885","1957","17864","1778","12470","1273","10873","1187","6537","1193","9141","1523","9.7","(X)","60.2","3.4","41.6","5.4","57.0","5.3","71.0","6.0","62.5","8.9","86.3","9.2","(X)","(X)","2.9","1.1","3.0","1.8","0.5","0.6","3.3","2.1","8.9","7.6","0.8","1.4","(X)","(X)","10.4","1.9","17.1","3.5","11.3","4.1","8.3","3.2","7.3","7.2","0.9","0.9","(X)","(X)","19.9","2.5","30.6","4.9","26.0","5.7","14.8","5.0","9.3","4.1","4.3","2.9","(X)","(X)","6.7","1.7","7.7","2.9","5.2","2.5","2.6","1.6","12.0","5.4","7.6","7.7","(X)","(X)"
"0500000US36015","Chemung County, New York","37356","2114","13278","1694","7590","1306","8866","1203","2007","730","5615","1251","8.8","(X)","64.5","4.4","46.3","6.9","63.8","9.4","72.3","8.0","89.6","7.7","87.4","6.4","(X)","(X)","1.3","0.8","1.4","1.1","0.4","0.7","2.6","3.1","1.0","1.8","0.2","0.3","(X)","(X)","12.5","3.2","24.6","6.9","7.0","4.6","7.4","4.7","0.0","7.9","3.9","3.8","(X)","(X)","15.4","3.3","21.7","6.8","21.8","8.0","9.9","5.7","6.9","6.6","3.7","3.7","(X)","(X)","6.3","2.4","6.0","4.0","7.0","5.0","7.7","5.0","2.5","3.0","4.8","4.1","(X)","(X)"
"0500000US36019","Clinton County, New York","37538","1853","12083","1594","8882","1292","8113","1214","3725","972","4735","979","12.4","(X)","62.2","4.5","48.3","7.7","49.8","10.5","74.8","7.3","80.7","8.2","84.6","7.4","(X)","(X)","1.4","0.8","2.4","1.7","0.5","0.8","1.4","1.6","0.0","4.3","2.1","2.5","(X)","(X)","6.4","2.1","12.3","4.9","6.2","4.2","3.8","3.3","0.3","0.6","1.0","1.5","(X)","(X)","23.5","3.7","31.2","7.2","31.9","8.4","16.0","6.0","10.9","5.6","11.2","7.0","(X)","(X)","6.4","2.2","5.8","3.3","11.6","7.1","4.0","3.0","8.1","5.8","1.1","1.3","(X)","(X)"
"0500000US36027","Dutchess County, New York","146942","3977","56555","3256","26574","2738","36737","3504","13978","1692","13098","2000","19.0","(X)","62.3","1.9","51.6","2.8","63.9","4.4","74.2","3.8","64.6","7.2","69.2","5.9","(X)","(X)","4.4","0.8","6.7","1.6","0.9","0.8","2.7","1.4","7.3","3.8","2.9","1.7","(X)","(X)","12.5","1.3","20.2","2.6","10.0","2.7","9.2","2.6","3.1","1.8","3.9","2.4","(X)","(X)","15.4","1.7","17.0","2.1","19.4","4.0","10.3","3.2","14.2","5.2","16.2","5.4","(X)","(X)","5.4","1.0","4.5","1.4","5.9","2.5","3.6","1.3","10.8","4.1","7.7","4.2","(X)","(X)"
"0500000US36029","Erie County, New York","458793","5616","177722","5508","87607","4657","111746","4940","31487","3315","50231","4064","10.7","(X)","67.0","1.3","54.2","1.9","65.3","2.8","79.1","2.2","69.7","4.9","86.4","2.2","(X)","(X)","2.7","0.4","3.4","0.7","1.1","0.5","2.8","0.8","4.3","2.4","1.4","0.7","(X)","(X)","9.8","0.7","16.4","1.4","9.7","1.8","5.3","1.0","1.4","1.2","2.2","1.0","(X)","(X)","16.1","0.9","21.8","1.6","17.8","2.3","10.2","1.5","12.5","4.5","8.1","2.0","(X)","(X)","4.4","0.5","4.1","0.9","6.1","1.6","2.7","0.8","12.1","3.5","1.9","0.8","(X)","(X)"
"0500000US36045","Jefferson County, New York","42042","2204","13705","1718","8998","1564","9319","1436","5914","1419","4106","824","11.0","(X)","54.8","3.9","34.6","5.4","56.8","7.0","77.3","5.5","45.5","12.3","79.7","8.3","(X)","(X)","2.6","0.9","2.8","1.8","1.9","1.6","2.6","1.7","4.4","3.5","0.9","1.6","(X)","(X)","10.7","2.2","22.9","4.4","10.9","4.6","1.7","1.1","0.6","0.7","4.2","4.2","(X)","(X)","27.2","3.5","35.6","5.8","27.1","6.9","15.2","4.6","35.9","13.9","13.8","7.4","(X)","(X)","4.8","1.5","4.1","1.9","3.2","2.0","3.2","2.2","13.6","7.8","1.4","1.3","(X)","(X)"
"0500000US36047","Kings County, New York","1251227","10806","537392","10719","277056","7868","259066","8885","73966","4628","103747","5198","21.1","(X)","65.6","0.8","54.7","1.0","72.1","1.5","77.2","1.1","74.3","2.6","68.9","2.6","(X)","(X)","3.8","0.3","5.3","0.5","1.4","0.4","2.9","0.4","4.7","1.4","4.8","1.2","(X)","(X)","9.5","0.4","15.3","0.7","6.3","0.8","5.6","0.6","1.9","0.7","3.3","1.1","(X)","(X)","14.0","0.5","17.3","0.8","13.0","1.1","10.4","1.0","8.5","1.4","13.0","1.7","(X)","(X)","7.0","0.4","7.4","0.6","7.2","1.0","3.9","0.6","10.5","1.6","10.0","1.6","(X)","(X)"
"0500000US36051","Livingston County, New York","29233","1546","8918","1257","6266","1108","6433","991","3809","934","3807","932","11.7","(X)","60.7","4.3","43.0","6.7","54.7","11.3","69.6","7.8","75.2","8.9","82.4","7.9","(X)","(X)","3.6","1.7","3.2","2.3","6.2","4.8","2.3","2.0","2.1","3.5","3.5","3.6","(X)","(X)","8.8","2.0","14.2","4.7","4.6","3.0","8.0","3.7","6.0","5.2","7.4","5.6","(X)","(X)","22.3","4.0","35.5","6.6","30.6","11.3","15.2","5.3","5.5","4.2","6.3","4.3","(X)","(X)","4.6","1.6","4.1","2.3","3.9","2.7","4.8","3.3","11.2","6.6","0.3","0.5","(X)","(X)"
"0500000US36053","Madison County, New York","34198","1571","11693","1382","6803","1104","7365","1246","4138","862","4199","1017","14.2","(X)","61.4","3.6","51.3","5.8","50.6","9.6","72.5","7.6","68.3","12.6","81.1","8.4","(X)","(X)","2.7","1.0","3.2","1.7","2.2","2.0","2.6","2.5","3.5","3.0","1.1","1.7","(X)","(X)","13.5","2.7","19.6","4.7","13.9","6.3","10.9","5.2","9.3","9.7","4.0","3.8","(X)","(X)","13.0","2.5","14.9","4.0","15.8","6.6","13.7","6.0","8.3","6.7","6.6","4.6","(X)","(X)","9.4","2.0","11.0","4.2","17.5","7.5","0.3","0.4","10.5","8.6","7.1","6.1","(X)","(X)"
"0500000US36055","Monroe County, New York","373632","4907","161295","5298","66248","4182","85494","4044","22478","2234","38117","2620","13.1","(X)","66.3","1.4","54.4","2.1","65.1","3.3","80.2","2.2","72.6","5.7","84.5","3.0","(X)","(X)","2.9","0.5","3.7","0.7","1.1","0.7","2.9","1.1","5.7","3.6","0.7","0.6","(X)","(X)","13.8","0.8","21.5","1.3","12.7","2.2","7.2","1.3","3.0","1.9","4.1","1.8","(X)","(X)","12.4","0.8","16.1","1.5","14.6","2.3","7.2","1.3","9.0","3.0","6.8","2.0","(X)","(X)","4.6","0.6","4.4","0.8","6.6","1.3","2.6","0.9","9.8","3.4","3.9","1.7","(X)","(X)"
"0500000US36059","Nassau County, New York","693226","7327","316866","7312","112180","6205","167912","6285","45316","3358","50952","3950","20.0","(X)","65.4","0.8","56.8","1.1","62.8","2.3","78.0","1.4","76.2","3.3","73.2","3.4","(X)","(X)","5.9","0.4","7.0","0.7","3.5","0.9","6.4","1.0","5.7","1.5","3.0","1.3","(X)","(X)","7.5","0.4","12.2","0.8","4.3","1.0","4.0","0.7","1.1","0.6","2.7","1.1","(X)","(X)","16.3","0.7","19.2","1.0","22.9","2.0","8.3","0.9","10.7","2.5","15.4","3.1","(X)","(X)","4.9","0.4","4.9","0.6","6.6","1.3","3.2","0.6","6.3","1.7","5.8","1.9","(X)","(X)"
"0500000US36061","New York County, New York","924218","11766","549012","11850","131843","8298","179602","9043","24364","4223","39397","4981","15.4","(X)","65.9","1.0","60.3","1.3","70.9","3.3","76.2","2.5","74.1","6.9","76.3","4.9","(X)","(X)","5.1","0.5","6.7","0.7","1.9","0.7","3.3","0.9","2.3","2.1","3.9","2.2","(X)","(X)","12.6","0.8","16.6","1.2","6.4","1.6","7.5","1.3","6.6","4.1","3.2","1.6","(X)","(X)","8.0","0.6","8.3","0.8","10.6","2.2","6.1","1.0","2.1","2.1","8.5","3.7","(X)","(X)","8.3","0.8","8.1","0.9","10.2","2.6","7.0","1.6","14.9","6.0","8.1","2.6","(X)","(X)"
"0500000US36063","Niagara County, New York","102506","3258","36361","3001","17338","1959","27355","2550","7714","1210","13738","1789","13.2","(X)","71.4","2.4","54.5","4.0","72.5","4.9","83.0","3.2","75.9","8.4","89.1","4.3","(X)","(X)","2.3","0.7","2.8","1.3","0.7","1.2","2.3","1.4","3.6","2.8","1.9","1.5","(X)","(X)","9.0","1.3","19.0","3.2","5.6","2.3","3.6","1.7","2.8","2.4","1.1","1.0","(X)","(X)","14.1","1.9","19.8","3.6","18.8","4.8","8.7","2.4","9.3","7.0","6.7","3.0","(X)","(X)","3.2","0.7","3.9","1.4","2.3","1.6","2.3","1.1","8.3","3.9","1.2","1.3","(X)","(X)"
"0500000US36065","Oneida County, New York","101638","2516","36731","2790","21462","2015","23775","2124","8018","1203","11652","1679","11.5","(X)","60.0","2.8","44.6","4.1","54.7","5.9","78.7","4.2","65.7","7.1","76.8","6.7","(X)","(X)","2.1","0.7","3.8","1.3","0.9","1.1","1.2","1.1","0.2","0.3","2.5","2.8","(X)","(X)","11.9","1.6","17.6","3.3","15.5","4.3","7.2","2.3","3.5","2.7","3.2","2.3","(X)","(X)","19.5","2.1","28.7","3.5","21.3","4.4","10.0","2.6","13.0","4.7","10.9","5.7","(X)","(X)","6.4","1.2","5.4","1.8","7.7","3.3","2.9","1.6","17.6","5.5","6.6","4.9","(X)","(X)"
"0500000US36067","Onondaga County, New York","219016","3400","94083","4038","40654","2851","51808","3275","13284","1699","19187","2236","13.0","(X)","64.9","1.5","51.7","2.1","67.2","4.1","79.3","2.4","61.7","6.2","88.6","2.9","(X)","(X)","2.8","0.5","3.5","0.8","2.7","1.3","2.2","1.1","3.9","2.5","0.0","0.9","(X)","(X)","11.2","1.0","16.7","1.5","9.8","2.8","7.1","1.5","4.6","2.4","3.3","1.3","(X)","(X)","16.2","1.3","24.0","2.0","14.4","2.8","7.7","1.8","15.1","4.6","6.0","2.0","(X)","(X)","4.8","0.7","4.2","0.9","5.8","2.0","3.6","1.2","14.8","5.6","2.0","1.7","(X)","(X)"
"0500000US36069","Ontario County, New York","55240","2159","23628","1954","8774","1629","11912","1390","4945","985","5981","1177","11.9","(X)","63.3","3.2","50.1","4.3","63.9","9.4","72.9","6.2","76.6","7.6","84.4","6.6","(X)","(X)","2.6","1.0","2.4","1.5","0.6","1.1","3.2","2.0","7.7","6.4","0.4","0.7","(X)","(X)","14.8","2.2","24.8","4.3","10.3","5.1","10.1","3.9","0.7","1.2","2.5","2.6","(X)","(X)","14.2","2.2","18.5","3.7","18.4","7.4","7.5","2.7","6.5","4.1","11.3","5.9","(X)","(X)","5.2","1.4","4.2","1.4","6.7","3.8","6.4","4.1","8.5","4.3","1.3","1.6","(X)","(X)"
"0500000US36071","Orange County, New York","176918","4506","65522","3749","33436","3094","42429","2590","16263","2172","19268","2280","17.7","(X)","61.1","1.7","46.7","3.0","51.9","4.2","76.6","3.1","68.0","5.9","85.6","4.6","(X)","(X)","3.9","0.8","5.1","1.3","3.1","1.8","3.2","1.6","6.0","3.2","0.6","0.7","(X)","(X)","8.4","1.1","15.1","2.0","6.0","2.1","5.0","1.6","3.8","3.5","1.3","1.0","(X)","(X)","20.8","1.6","27.9","2.7","30.9","3.9","11.9","2.3","7.6","3.2","9.4","4.5","(X)","(X)","6.0","1.0","5.3","1.7","8.1","2.2","3.3","1.6","14.6","4.7","3.1","1.9","(X)","(X)"
"0500000US36075","Oswego County, New York","55520","2209","15552","1422","11678","1528","14021","1650","6833","1026","7436","1102","10.8","(X)","64.7","3.4","49.7","5.7","56.6","8.2","72.6","5.7","71.9","8.7","87.0","5.3","(X)","(X)","1.4","0.6","1.5","1.2","1.0","1.0","1.2","0.9","3.0","3.2","1.0","1.5","(X)","(X)","7.4","1.6","13.4","4.1","9.4","4.3","5.0","2.9","0.4","0.5","2.6","4.0","(X)","(X)","20.5","2.9","30.3","4.5","25.9","7.7","17.5","4.3","10.2","5.3","6.9","3.8","(X)","(X)","6.0","1.5","5.1","2.7","7.1","3.0","3.7","2.9","14.5","7.4","2.5","2.0","(X)","(X)"
"0500000US36079","Putnam County, New York","52730","2596","22991","1991","7972","1545","13862","2035","4919","1224","2986","885","18.6","(X)","62.3","3.9","53.5","6.0","57.2","9.9","73.8","7.8","73.5","9.7","71.3","12.5","(X)","(X)","5.1","1.7","7.3","2.7","2.8","2.7","3.5","2.7","6.5","5.6","0.0","5.4","(X)","(X)","10.0","2.0","15.7","4.2","7.5","3.9","6.9","3.4","0.4","0.6","2.6","4.8","(X)","(X)","16.5","2.8","17.5","4.4","24.3","8.5","11.2","5.3","9.1","7.2","26.1","12.6","(X)","(X)","6.1","1.9","6.0","2.3","8.2","6.1","4.7","3.9","10.5","6.4","0.0","5.4","(X)","(X)"
