"GEO_ID","NAME","S2406_C01_001E","S2406_C01_001M","S2406_C01_002E","S2406_C01_002M","S2406_C01_003E","S2406_C01_003M","S2406_C01_004E","S2406_C01_004M","S2406_C01_005E","S2406_C01_005M","S2406_C01_006E","S2406_C01_006M","S2406_C01_007E","S2406_C01_007M","S2406_C02_001E","S2406_C02_001M","S2406_C02_002E","S2406_C02_002M","S2406_C02_003E","S2406_C02_003M","S2406_C02_004E","S2406_C02_004M","S2406_C02_005E","S2406_C02_005M","S2406_C02_006E","S2406_C02_006M","S2406_C02_007E","S2406_C02_007M","S2406_C03_001E","S2406_C03_001M","S2406_C03_002E","S2406_C03_002M","S2406_C03_003E","S2406_C03_003M","S2406_C03_004E","S2406_C03_004M","S2406_C03_005E","S2406_C03_005M","S2406_C03_006E","S2406_C03_006M","S2406_C03_007E","S2406_C03_007M","S2406_C04_001E","S2406_C04_001M","S2406_C04_002E","S2406_C04_002M","S2406_C04_003E","S2406_C04_003M","S2406_C04_004E","S2406_C04_004M","S2406_C04_005E","S2406_C04_005M","S2406_C04_006E","S2406_C04_006M","S2406_C04_007E","S2406_C04_007M","S2406_C05_001E","S2406_C05_001M","S2406_C05_002E","S2406_C05_002M","S2406_C05_003E","S2406_C05_003M","S2406_C05_004E","S2406_C05_004M","S2406_C05_005E","S2406_C05_005M","S2406_C05_006E","S2406_C05_006M","S2406_C05_007E","S2406_C05_007M","S2406_C06_001E","S2406_C06_001M","S2406_C06_002E","S2406_C06_002M","S2406_C06_003E","S2406_C06_003M","S2406_C06_004E","S2406_C06_004M","S2406_C06_005E","S2406_C06_005M","S2406_C06_006E","S2406_C06_006M","S2406_C06_007E","S2406_C06_007M"
"0500000US26075","Jackson County, Michigan","68972","2714","23011","2029","12360","1626","13272","1707","7060","1689","13269","1717","7.4","(X)","72.8","2.8","58.9","5.5","70.8","5.8","80.9","4.2","85.5","5.8","83.8","6.4","(X)","(X)","3.4","1.5","6.6","3.7","2.1","2.2","1.1","1.0","2.3","2.0","1.8","1.9","(X)","(X)","9.4","1.8","14.6","3.0","9.8","4.6","6.7","2.6","1.7","2.0","6.7","4.6","(X)","(X)","10.1","1.7","16.7","3.9","9.0","3.4","9.4","3.5","2.2","1.9","4.5","3.7","(X)","(X)","4.4","1.2","3.2","2.1","8.3","3.5","1.9","1.8","8.4","5.1","3.2","1.8","(X)","(X)"
"0500000US26077","Kalamazoo County, Michigan","135583","3232","54051","3546","26300","3282","28018","3311","9879","2020","17335","2266","15.6","(X)","68.4","2.0","53.9","3.1","70.1","5.8","77.7","4.1","77.9","7.5","90.5","3.8","(X)","(X)","3.4","0.9","4.2","1.4","1.3","0.9","2.9","1.7","6.1","4.9","3.0","2.2","(X)","(X)","10.7","1.5","17.9","2.8","9.1","3.3","5.8","1.8","0.9","1.5","4.0","2.2","(X)","(X)","13.3","1.7","19.9","3.2","13.5","3.6","11.2","2.9","4.1","3.2","0.7","0.7","(X)","(X)","4.3","0.9","4.0","1.3","6.0","2.8","2.5","1.2","11.0","5.4","1.7","1.3","(X)","(X)"
"0500000US26081","Kent County, Michigan","345415","5746","127357","5121","57161","4406","70023","4679","26662","3164","64212","4368","9.5","(X)","71.5","1.4","56.3","2.4","68.3","4.0","80.1","2.5","79.2","4.0","91.9","1.9","(X)","(X)","3.3","0.5","4.7","1.0","2.0","1.0","2.7","1.1","6.1","2.6","0.9","0.4","(X)","(X)","12.3","1.0","20.9","1.9","13.1","2.8","8.3","1.5","3.3","1.9","2.8","1.3","(X)","(X)","7.8","0.9","13.2","1.8","8.4","2.2","5.1","1.4","1.5","1.3","2.1","0.9","(X)","(X)","5.1","0.6","4.9","1.0","8.3","2.5","3.8","1.1","10.0","3.1","2.3","1.0","(X)","(X)"
"0500000US26087","Lapeer County, Michigan","41069","1799","15243","1544","6609","1121","6463","1054","5405","880","7349","1078","10.7","(X)","72.5","3.4","61.7","4.7","75.6","6.5","66.4","8.3","81.4","7.0","90.9","5.5","(X)","(X)","3.1","1.2","2.7","1.5","0.7","1.0","4.9","3.7","5.0","3.6","3.1","3.3","(X)","(X)","9.9","1.8","17.8","3.7","9.4","4.6","8.4","4.0","2.7","2.7","0.5","0.7","(X)","(X)","7.7","1.7","10.7","3.0","5.8","3.0","14.7","5.8","1.5","2.1","1.8","1.5","(X)","(X)","6.8","2.2","7.2","3.0","8.5","5.0","5.6","4.6","9.4","4.7","3.7","4.1","(X)","(X)"
"0500000US26091","Lenawee County, Michigan","43989","1826","13390","1574","9319","1450","7194","1023","4671","966","9415","1604","10.4","(X)","68.9","4.4","53.2","6.5","63.9","8.2","77.0","6.1","77.2","10.4","86.2","7.8","(X)","(X)","3.0","1.5","6.4","4.3","1.6","1.3","2.6","1.7","1.1","1.0","0.9","1.0","(X)","(X)","10.6","2.8","16.3","4.2","12.3","5.6","5.4","3.6","5.5","6.3","7.4","6.5","(X)","(X)","11.9","2.3","19.6","4.8","13.3","5.2","12.4","5.6","3.2","3.8","3.5","3.3","(X)","(X)","5.5","1.4","4.5","2.5","8.9","3.8","2.6","1.5","13.0","8.2","2.1","1.7","(X)","(X)"
"0500000US26093","Livingston County, Michigan","97776","2074","43204","2363","14422","1643","20423","1896","9936","1448","9791","1255","10.5","(X)","73.9","1.9","65.0","2.6","75.7","4.8","81.7","3.1","78.3","7.8","90.2","4.3","(X)","(X)","5.0","1.0","4.8","1.4","2.8","1.5","5.1","1.8","11.6","6.6","2.4","2.3","(X)","(X)","7.2","1.0","12.8","1.9","3.8","1.8","2.9","1.3","1.3","1.3","2.1","2.3","(X)","(X)","9.7","1.2","13.3","1.9","11.9","4.0","7.8","2.3","1.4","1.3","2.9","2.0","(X)","(X)","4.2","0.9","4.2","1.2","5.9","3.2","2.6","1.2","7.3","4.0","2.4","3.3","(X)","(X)"
"0500000US26099","Macomb County, Michigan","437770","6172","157149","5577","73940","3807","93384","4467","35484","2938","77813","4530","10.1","(X)","75.7","1.1","65.2","2.3","75.5","2.8","79.2","2.1","80.5","3.7","90.7","1.9","(X)","(X)","3.2","0.4","3.7","0.7","2.9","1.0","2.9","0.8","5.0","1.9","1.8","0.7","(X)","(X)","8.0","0.7","12.3","1.4","6.2","1.4","7.4","1.5","3.7","1.9","3.5","1.6","(X)","(X)","9.6","0.9","14.9","1.7","10.0","2.1","7.8","1.3","3.6","1.5","3.2","1.3","(X)","(X)","3.6","0.5","3.9","0.8","5.4","1.4","2.7","0.7","7.2","2.1","0.8","0.4","(X)","(X)"
"0500000US26103","Marquette County, Michigan","31453","1504","10883","1130","5876","973","7749","1150","2677","656","4268","1029","7.3","(X)","70.3","4.0","59.9","6.7","68.6","8.5","79.6","6.8","81.3","9.6","75.5","10.4","(X)","(X)","4.7","1.5","7.7","3.3","4.2","4.2","2.9","2.3","1.9","3.2","3.0","2.6","(X)","(X)","6.5","2.0","9.9","3.7","8.6","5.8","5.2","4.3","1.3","1.8","0.6","0.8","(X)","(X)","13.9","3.1","18.9","5.3","12.8","5.7","10.4","5.2","6.3","5.8","14.0","9.3","(X)","(X)","4.5","1.5","3.6","2.1","5.9","3.7","1.9","1.6","9.3","6.8","7.0","5.5","(X)","(X)"
"0500000US26111","Midland County, Michigan","38153","1460","17548","1565","5137","957","7588","1004","3652","709","4228","865","7.1","(X)","67.3","3.1","54.3","5.8","71.9","8.2","74.4","7.3","84.1","7.6","88.5","6.7","(X)","(X)","4.9","1.8","6.5","3.1","1.1","1.9","4.0","3.4","7.8","5.9","2.0","2.2","(X)","(X)","11.4","1.9","17.1","3.9","7.1","4.1","9.8","4.4","3.6","4.2","2.6","3.3","(X)","(X)","10.7","2.0","16.6","4.0","9.0","4.4","7.6","3.7","1.0","1.8","2.5","2.6","(X)","(X)","5.7","1.7","5.6","2.7","11.0","6.9","4.2","3.0","3.5","2.8","4.4","3.9","(X)","(X)"
"0500000US26115","Monroe County, Michigan","70166","2153","23148","1901","10885","1325","12327","1484","8206","1105","15600","1796","13.3","(X)","72.7","2.5","61.0","4.3","73.3","6.0","71.6","5.6","74.3","6.3","89.8","4.1","(X)","(X)","2.9","1.1","4.0","2.5","3.0","2.8","2.7","2.0","3.1","2.2","1.2","1.1","(X)","(X)","9.0","1.5","15.6","3.4","4.9","2.9","8.2","3.4","4.0","3.0","5.1","3.5","(X)","(X)","10.4","1.9","15.4","3.5","11.1","3.8","13.3","4.2","7.9","4.0","1.4","1.0","(X)","(X)","5.0","1.4","4.0","1.9","7.6","3.3","4.3","3.0","10.6","5.2","2.5","1.7","(X)","(X)"
"0500000US26121","Muskegon County, Michigan","76075","3412","22266","2008","15013","2028","13578","1740","5515","1215","19703","2098","12.9","(X)","73.5","2.9","55.7","6.0","74.2","6.7","74.1","5.3","83.6","7.6","89.9","3.2","(X)","(X)","3.2","1.1","5.0","2.7","1.6","1.5","3.9","2.2","4.6","4.8","1.6","1.3","(X)","(X)","9.0","1.7","19.0","4.1","7.9","4.0","5.6","2.4","0.7","1.2","3.0","1.9","(X)","(X)","9.6","2.2","15.1","5.0","10.8","5.5","11.7","4.3","4.7","4.7","2.5","1.5","(X)","(X)","4.7","1.0","5.2","2.2","5.4","3.0","4.7","2.4","6.4","4.3","3.0","2.1","(X)","(X)"
"0500000US26125","Oakland County, Michigan","656765","7757","337785","8433","93684","5525","130744","5346","33189","2814","61363","4147","12.4","(X)","73.2","0.8","67.7","1.1","72.9","2.8","79.5","1.7","75.5","3.8","89.5","1.8","(X)","(X)","4.7","0.4","5.5","0.6","2.8","0.8","4.5","0.9","7.1","2.3","2.0","0.6","(X)","(X)","8.2","0.5","11.5","0.8","5.7","1.2","5.5","1.0","1.4","1.0","3.1","1.0","(X)","(X)","8.7","0.5","10.7","0.8","10.4","1.9","6.3","1.0","4.3","1.9","2.4","0.8","(X)","(X)","5.2","0.4","4.6","0.5","8.2","1.7","4.2","0.8","11.7","2.7","3.0","1.0","(X)","(X)"
"0500000US26139","Ottawa County, Michigan","154414","3109","57112","3354","23334","2700","30969","2806","13217","1908","29782","2836","11.0","(X)","72.5","1.9","58.0","2.9","69.2","5.9","78.6","3.5","76.1","6.5","94.7","1.9","(X)","(X)","3.1","0.8","3.5","1.3","1.2","1.1","3.8","1.8","5.2","3.0","2.3","1.3","(X)","(X)","12.0","1.5","20.6","2.7","15.5","4.7","7.8","2.3","3.1","3.4","1.0","0.8","(X)","(X)","8.0","1.1","13.7","2.1","8.1","2.7","5.5","1.9","4.7","4.0","1.2","0.8","(X)","(X)","4.4","0.9","4.2","1.2","6.0","2.4","4.2","1.6","10.9","5.3","0.9","0.6","(X)","(X)"
"0500000US26145","Saginaw County, Michigan","84299","2776","28365","2505","19453","2053","16728","1991","5388","1144","14365","1876","12.4","(X)","70.5","2.7","54.7","5.6","70.2","4.6","76.3","4.5","82.8","7.9","90.5","3.4","(X)","(X)","3.3","0.8","6.0","2.0","2.2","1.3","2.3","1.5","1.0","1.6","1.2","0.6","(X)","(X)","9.2","1.5","13.3","2.7","11.1","3.1","7.7","2.6","0.8","1.5","3.6","2.5","(X)","(X)","10.6","1.7","17.5","3.8","9.4","3.1","8.2","2.9","7.1","4.7","2.5","1.7","(X)","(X)","6.5","1.6","8.5","3.2","7.1","2.9","5.4","3.6","8.3","5.1","2.2","1.4","(X)","(X)"
"0500000US26147","St. Clair County, Michigan","72830","2310","24267","2294","12664","1415","13422","1536","7606","1011","14871","1608","12.1","(X)","71.2","2.5","59.9","4.4","64.9","6.0","73.3","4.8","77.3","5.6","89.9","3.7","(X)","(X)","4.3","1.1","5.2","1.9","0.5","0.6","6.5","2.8","4.6","2.3","3.8","2.3","(X)","(X)","8.3","1.4","15.3","3.1","10.3","4.8","3.9","2.2","1.6","1.3","2.8","2.1","(X)","(X)","10.6","1.4","14.9","2.5","12.9","3.8","11.8","3.9","7.1","3.7","2.4","1.7","(X)","(X)","5.6","1.4","4.6","1.5","11.4","4.4","4.5","2.7","9.4","4.3","1.1","0.7","(X)","(X)"
"0500000US26155","Shiawassee County, Michigan","30871","1546","8677","1130","6997","1158","6541","934","3213","870","5443","1076","10.4","(X)","70.4","3.6","55.3","6.3","71.8","7.4","72.7","5.7","74.8","8.4","87.1","5.9","(X)","(X)","3.1","1.7","1.4","1.1","2.4","2.8","5.7","5.3","6.1","5.4","1.9","2.4","(X)","(X)","9.7","1.9","21.6","5.3","6.9","4.6","8.1","3.7","1.3","1.7","1.4","1.3","(X)","(X)","10.6","2.3","17.1","5.3","9.4","4.1","10.8","4.7","5.2","5.9","4.7","3.9","(X)","(X)","6.2","1.5","4.6","2.5","9.5","4.6","2.7","2.3","12.6","5.7","4.8","3.6","(X)","(X)"
"0500000US26159","Van Buren County, Michigan","35292","1760","10508","1308","7013","1362","6776","1247","5029","1042","5966","1035","12.9","(X)","67.2","4.2","51.7","6.3","60.0","9.3","70.6","6.8","81.3","8.8","87.0","6.2","(X)","(X)","4.6","1.7","6.3","3.1","2.9","2.5","5.8","4.5","4.1","4.5","2.4","2.6","(X)","(X)","7.6","2.1","15.6","5.5","4.3","2.5","6.2","3.5","4.4","4.5","1.7","2.1","(X)","(X)","13.5","2.9","19.9","5.4","20.0","7.3","10.5","4.6","6.4","4.4","3.7","2.7","(X)","(X)","7.2","2.3","6.4","2.7","12.8","8.2","7.0","4.6","3.8","4.0","5.1","3.7","(X)","(X)"
"0500000US26161","Washtenaw County, Michigan","193750","3953","109950","4523","27511","2797","30139","2852","7840","1362","18310","2340","12.0","(X)","56.7","1.9","44.4","2.4","66.2","5.3","71.0","4.1","73.5","6.6","85.0","4.1","(X)","(X)","3.3","0.6","3.9","0.9","2.1","1.2","2.6","1.1","6.2","4.0","1.1","0.9","(X)","(X)","14.4","1.3","19.8","1.9","9.9","2.6","8.5","2.2","2.8","2.2","3.3","1.6","(X)","(X)","20.5","1.5","26.7","2.0","15.0","4.2","15.0","3.4","5.6","3.4","6.6","3.0","(X)","(X)","5.2","0.9","5.2","1.2","6.8","2.2","2.9","1.3","11.9","4.5","4.0","2.3","(X)","(X)"
"0500000US26163","Wayne County, Michigan","777705","9312","265705","6778","151527","6600","151868","5609","49647","3282","158958","6465","14.7","(X)","75.5","0.8","63.1","1.6","75.0","1.7","79.2","1.6","79.4","3.3","92.0","1.2","(X)","(X)","2.7","0.3","3.7","0.6","1.7","0.5","2.5","0.6","5.5","1.9","1.3","0.5","(X)","(X)","8.5","0.5","15.3","1.2","6.8","1.0","6.7","1.1","1.9","1.0","2.6","0.7","(X)","(X)","9.6","0.6","14.8","1.2","10.7","1.4","8.5","1.1","5.5","1.9","2.1","0.7","(X)","(X)","3.7","0.4","3.1","0.6","5.8","1.0","3.0","0.7","7.6","1.9","2.1","0.6","(X)","(X)"
"0500000US27003","Anoka County, Minnesota","196729","3211","76064","3346","31274","2364","40005","2718","16915","1775","32471","2434","10.4","(X)","71.6","1.6","62.3","2.6","64.3","4.5","77.9","3.6","77.6","4.3","89.5","2.9","(X)","(X)","3.1","0.6","2.9","0.7","1.6","1.0","3.2","1.4","9.1","2.9","1.5","0.8","(X)","(X)","8.0","1.1","11.7","1.9","8.7","2.6","7.9","2.2","2.9","2.2","1.7","1.0","(X)","(X)","13.1","1.2","19.7","2.2","19.4","3.8","8.1","2.2","4.4","1.9","1.9","0.9","(X)","(X)","4.2","0.7","3.3","0.9","6.1","2.3","2.9","1.0","6.1","2.5","5.3","2.6","(X)","(X)"
"0500000US27013","Blue Earth County, Minnesota","38235","1683","12812","1446","7627","1329","7963","1604","3618","696","6215","1244","14.1","(X)","63.9","3.9","44.2","6.8","62.9","9.8","73.5","10.0","78.7","8.5","84.8","8.0","(X)","(X)","3.4","1.3","4.4","2.3","2.0","2.1","1.6","1.0","3.4","2.5","5.1","5.7","(X)","(X)","10.1","1.7","14.8","3.6","16.6","6.6","4.5","2.6","2.1","2.1","4.1","4.5","(X)","(X)","15.7","2.8","26.5","5.7","11.4","5.3","16.7","8.6","4.1","3.5","3.9","3.3","(X)","(X)","7.0","1.6","10.1","3.6","7.0","3.8","3.8","2.9","11.7","8.2","2.0","1.7","(X)","(X)"
"0500000US27019","Carver County, Minnesota","57582","1454","28363","1984","6816","1191","11381","1569","4102","974","6920","1415","8.8","(X)","69.4","3.1","60.7","4.1","64.2","8.0","82.4","4.9","63.3","12.5","92.4","4.0","(X)","(X)","5.1","1.5","5.3","1.5","2.8","2.3","4.4","3.4","16.8","10.5","1.2","1.4","(X)","(X)","8.9","1.4","13.0","2.3","8.8","4.6","4.6","2.1","1.3","2.4","4.1","3.1","(X)","(X)","11.4","1.8","15.9","3.1","14.5","6.3","5.4","2.8","10.7","9.1","0.7","1.2","(X)","(X)","5.1","1.2","5.1","1.5","9.7","4.4","3.2","1.9","7.9","4.7","1.6","1.6","(X)","(X)"
"0500000US27035","Crow Wing County, Minnesota","31569","1152","11560","1327","6079","1006","6251","857","2956","806","4723","961","12.8","(X)","65.3","3.2","48.4","6.2","68.3","8.3","71.8","6.7","73.1","8.8","89.4","4.7","(X)","(X)","5.7","1.9","6.1","2.6","7.2","7.0","6.5","3.6","6.7","4.4","1.1","1.0","(X)","(X)","10.4","2.3","16.2","4.8","8.2","3.5","11.4","4.0","3.1","2.5","2.5","2.7","(X)","(X)","11.2","2.0","20.6","3.8","9.9","4.6","5.0","2.7","3.6","2.4","3.0","2.3","(X)","(X)","7.3","1.9","8.6","3.1","6.4","3.5","5.4","3.3","13.5","6.9","4.0","3.7","(X)","(X)"
"0500000US27037","Dakota County, Minnesota","235921","3679","105053","4245","34742","3042","51031","3714","14980","1774","30115","2717","9.8","(X)","71.7","1.3","61.6","2.1","73.4","3.7","80.6","2.8","75.9","6.4","87.6","3.1","(X)","(X)","3.0","0.5","3.0","0.7","1.5","0.8","1.8","0.7","6.3","4.2","4.8","2.5","(X)","(X)","8.8","1.0","13.7","1.7","7.5","2.6","6.0","1.8","2.3","1.6","1.5","0.8","(X)","(X)","12.5","1.0","17.9","1.9","11.6","2.5","8.8","2.0","6.2","2.7","3.8","1.3","(X)","(X)","4.1","0.6","3.9","0.9","6.0","1.8","2.7","0.9","9.3","4.2","2.3","1.2","(X)","(X)"
"0500000US27053","Hennepin County, Minnesota","709821","6700","370422","8389","100319","5065","141539","5572","28113","2908","69428","5054","12.3","(X)","70.4","0.9","62.8","1.1","70.3","2.5","80.8","1.7","74.9","3.9","88.7","1.8","(X)","(X)","3.6","0.4","4.2","0.5","1.8","0.7","3.5","0.8","7.2","2.3","2.4","1.0","(X)","(X)","10.8","0.6","14.8","1.0","10.6","1.9","6.3","1.1","1.3","1.0","3.1","0.9","(X)","(X)","10.6","0.6","14.0","0.8","11.0","1.8","6.0","1.2","6.4","3.3","2.8","0.8","(X)","(X)","4.5","0.4","4.3","0.5","6.3","1.2","3.4","0.7","10.1","2.7","2.9","1.0","(X)","(X)"
"0500000US27109","Olmsted County, Minnesota","86582","2297","45199","2717","13695","1806","13613","1452","5110","1120","8965","1661","15.0","(X)","51.3","2.8","30.8","3.7","64.6","6.7","69.6","5.9","81.7","6.3","89.3","5.3","(X)","(X)","2.1","0.7","1.5","0.7","3.4","3.1","2.7","1.5","4.0","2.6","1.2","1.0","(X)","(X)","33.5","2.2","51.6","3.4","16.7","5.0","18.5","4.4","3.2","2.7","7.4","4.9","(X)","(X)","9.2","1.5","13.2","2.3","6.0","2.9","7.1","3.5","2.5","2.1","1.4","1.3","(X)","(X)","3.9","0.8","2.9","0.9","9.3","3.5","2.0","1.1","8.6","3.8","0.8","0.8","(X)","(X)"
"0500000US27123","Ramsey County, Minnesota","285045","4676","127275","5021","49422","3871","55456","4323","15654","1986","37238","3223","13.5","(X)","65.3","1.5","53.2","2.2","68.3","3.3","74.6","3.3","75.8","5.1","84.1","3.2","(X)","(X)","3.0","0.5","2.9","0.7","2.9","1.1","2.1","1.0","7.2","2.6","3.0","1.7","(X)","(X)","13.7","1.0","19.4","1.7","13.3","2.8","9.1","2.0","1.0","1.0","6.7","2.2","(X)","(X)","13.9","1.0","20.9","1.6","10.2","2.1","10.8","2.2","8.5","3.3","1.9","1.0","(X)","(X)","4.1","0.6","3.5","0.8","5.3","1.5","3.3","1.7","7.6","2.9","4.3","1.7","(X)","(X)"
"0500000US27131","Rice County, Minnesota","34693","1172","13024","1222","5460","1016","7266","992","3847","799","5096","1296","13.3","(X)","65.3","3.5","47.8","5.7","67.5","8.4","72.5","7.0","81.9","6.9","85.1","8.5","(X)","(X)","4.8","1.5","5.3","1.9","1.5","1.6","6.3","3.7","7.2","5.3","3.0","6.0","(X)","(X)","14.1","2.8","22.1","5.3","17.0","7.2","12.4","5.5","0.4","0.8","3.5","3.3","(X)","(X)","10.9","2.0","18.2","4.6","9.5","4.4","7.4","3.8","3.8","3.4","3.9","3.4","(X)","(X)","4.9","1.3","6.7","2.9","4.5","2.9","1.5","1.3","6.7","4.6","4.5","3.4","(X)","(X)"
"0500000US27137","St. Louis County, Minnesota","100168","2460","36485","2344","20976","2187","17075","1482","11293","1213","14339","1688","12.9","(X)","61.8","2.0","44.5","3.2","65.8","4.5","71.3","5.2","71.0","5.6","81.3","4.7","(X)","(X)","3.8","0.9","3.5","1.2","4.5","3.1","3.3","1.5","7.3","4.2","1.6","1.4","(X)","(X)","13.0","1.3","20.3","2.7","11.6","3.1","10.7","2.7","1.7","1.3","8.0","3.0","(X)","(X)","16.8","1.6","25.7","2.4","14.3","3.3","11.8","3.3","11.1","3.4","8.0","3.6","(X)","(X)","4.6","0.8","6.0","1.5","3.8","1.4","3.0","1.8","9.0","3.4","1.1","0.7","(X)","(X)"
"0500000US27139","Scott County, Minnesota","85697","1992","39724","2471","14082","2117","15481","1787","5620","1137","10790","1404","10.3","(X)","73.8","2.8","65.3","4.1","74.0","7.3","86.9","3.9","79.7","9.2","82.5","7.3","(X)","(X)","3.5","1.0","3.4","1.4","1.6","1.5","2.9","1.7","6.4","4.9","6.3","6.2","(X)","(X)","9.3","1.8","13.8","2.7","11.9","6.0","2.2","1.1","2.1","2.7","3.0","2.0","(X)","(X)","8.4","1.6","13.4","3.1","7.1","3.1","3.8","1.9","2.1","2.2","1.6","1.3","(X)","(X)","5.0","1.2","4.2","1.4","5.4","3.3","4.2","2.6","9.7","6.9","6.6","4.8","(X)","(X)"
"0500000US27141","Sherburne County, Minnesota","52930","2097","18480","2169","8439","1529","9804","1683","6288","1444","9919","1569","10.7","(X)","74.8","3.7","67.6","6.3","64.8","9.7","77.1","7.8","85.5","5.6","87.8","6.9","(X)","(X)","3.9","1.3","5.8","2.8","3.1","2.8","4.1","3.7","3.4","3.0","1.0","1.2","(X)","(X)","5.7","1.3","9.1","2.8","5.8","3.8","1.4","1.2","1.3","1.8","6.5","5.1","(X)","(X)","11.3","3.2","15.9","5.2","18.9","8.6","8.9","4.4","3.2","2.7","3.9","4.7","(X)","(X)","4.3","1.6","1.7","1.3","7.4","5.3","8.4","5.7","6.6","3.9","0.8","1.0","(X)","(X)"
"0500000US27145","Stearns County, Minnesota","86824","2048","30767","2252","13956","1651","17851","2451","8403","1142","15847","2219","9.4","(X)","65.9","2.6","47.2","4.0","65.8","5.5","72.6","5.8","78.2","5.4","88.0","6.0","(X)","(X)","3.6","1.1","5.6","3.0","1.1","1.0","2.9","1.4","7.0","3.0","0.7","0.4","(X)","(X)","14.2","1.9","22.1","3.6","16.3","4.7","12.7","4.0","3.6","3.6","4.3","2.8","(X)","(X)","11.5","1.6","20.0","3.7","11.5","4.0","9.1","2.8","4.8","2.3","1.5","1.1","(X)","(X)","4.8","1.3","5.2","1.4","5.3","2.3","2.7","1.6","6.4","3.1","5.4","5.6","(X)","(X)"
"0500000US27163","Washington County, Minnesota","140433","2769","67081","3332","20220","2460","28396","2672","9647","1477","15089","2009","11.4","(X)","68.3","2.1","59.0","2.8","66.6","5.7","77.6","3.9","76.6","7.0","88.9","4.2","(X)","(X)","3.7","0.7","4.5","1.1","2.7","1.5","3.5","1.8","5.3","3.3","0.7","1.1","(X)","(X)","12.0","1.6","17.4","2.6","9.6","3.4","8.5","2.6","2.8","2.2","4.0","2.6","(X)","(X)","11.4","1.1","13.5","1.7","15.9","4.8","7.1","2.3","11.1","5.4","4.4","2.6","(X)","(X)","4.6","1.1","5.7","1.4","5.1","2.8","3.3","1.5","4.3","2.6","1.9","1.5","(X)","(X)"
"0500000US27171","Wright County, Minnesota","76090","1886","33158","2666","10161","1759","14898","2156","8327","1432","9546","1330","7.4","(X)","71.7","3.7","60.7","6.2","73.4","7.1","78.3","6.3","80.3","6.5","90.7","3.9","(X)","(X)","5.2","1.6","4.4","2.4","3.5","3.7","8.4","4.6","8.9","5.2","1.5","1.5","(X)","(X)","7.2","1.5","11.2","3.5","6.8","2.9","4.0","2.7","2.2","2.6","3.6","1.6","(X)","(X)","12.1","2.8","19.7","5.1","8.4","3.7","7.3","3.4","5.1","3.8","3.2","3.0","(X)","(X)","3.7","1.0","4.0","1.7","7.9","3.7","2.0","1.2","3.5","1.9","1.0","0.8","(X)","(X)"
"0500000US28033","DeSoto County, Mississippi","92703","2399","35146","3800","11056","2364","21487","2548","6579","1400","18435","2124","14.7","(X)","70.1","3.1","54.5","5.4","69.8","9.3","77.6","4.8","78.6","7.8","88.4","5.0","(X)","(X)","3.1","1.1","4.4","2.1","0.0","1.9","4.5","2.7","3.3","3.2","0.9","1.5","(X)","(X)","6.7","1.9","12.8","3.7","1.2","1.8","3.2","2.1","4.5","4.8","3.3","4.1","(X)","(X)","14.3","2.5","23.6","4.8","17.2","7.9","10.3","3.8","6.0","4.4","2.7","2.0","(X)","(X)","5.7","1.5","4.7","2.8","11.8","6.5","4.3","2.1","7.5","3.8","4.7","3.1","(X)","(X)"
"0500000US28035","Forrest County, Mississippi","34069","2560","11795","2069","6988","1699","7795","1652","2861","832","4630","1459","11.7","(X)","72.8","4.1","58.7","8.1","76.3","8.9","82.5","7.7","74.9","15.0","85.5","7.5","(X)","(X)","0.3","0.4","0.5","0.7","0.0","3.0","0.7","1.2","0.0","7.2","0.0","4.5","(X)","(X)","7.4","2.3","13.8","6.4","5.1","4.6","3.1","3.0","4.6","6.2","3.7","3.8","(X)","(X)","14.6","3.7","21.9","7.1","11.0","6.6","13.6","7.1","6.7","8.1","7.7","6.7","(X)","(X)","4.9","1.9","5.0","3.5","7.7","6.7","0.0","2.7","13.8","13.0","3.0","3.0","(X)","(X)"
"0500000US28047","Harrison County, Mississippi","85741","4386","29268","3480","18010","3163","19583","2600","8364","2073","10516","2014","11.8","(X)","65.1","3.8","48.4","6.1","72.5","7.1","73.9","6.0","69.1","11.0","79.3","8.9","(X)","(X)","4.0","1.9","5.7","2.6","1.4","1.3","4.4","2.9","2.0","2.7","4.7","5.5","(X)","(X)","5.9","1.5","10.7","3.4","7.9","4.6","2.2","1.9","0.5","0.8","0.0","2.0","(X)","(X)","19.7","3.0","32.2","5.9","12.4","4.7","14.4","4.8","12.8","8.3","12.8","6.4","(X)","(X)","5.3","1.5","3.0","1.7","5.9","3.5","5.1","3.4","15.6","7.3","3.2","3.7","(X)","(X)"
"0500000US28049","Hinds County, Mississippi","102825","3227","33486","3109","25801","2890","18713","2161","7115","1590","17710","2461","10.8","(X)","62.4","2.9","43.8","5.4","60.4","6.5","73.5","5.0","69.6","8.1","86.0","5.1","(X)","(X)","3.1","0.9","3.9","1.8","2.8","1.7","1.8","1.3","4.6","4.8","2.8","2.2","(X)","(X)","6.7","1.5","11.0","2.9","5.8","2.8","5.5","3.4","2.5","3.1","2.7","2.3","(X)","(X)","23.1","2.5","38.1","4.7","23.8","6.6","15.3","4.1","12.9","6.4","5.7","3.5","(X)","(X)","4.7","1.2","3.2","1.3","7.2","3.3","3.8","2.6","10.5","6.1","2.8","2.3","(X)","(X)"
