,State,County_x,Agency Name,Offense Description,Min. year of year_x,Offense Count_x,County_y,Min. year of year_y,Offense Count_y,County,Min. year of year,Offense Count
1174,WI,Green Lake,Princeton PD,Homicide,2018,0,Green Lake,2019,0,Green Lake,2020,0
1175,WI,Green Lake,Markesan PD,Homicide,2018,0,Green Lake,2019,0,Green Lake,2020,0
1176,WI,Green Lake,Green Lake PD,Homicide,2018,0,Green Lake,2019,0,Green Lake,2020,0
1177,WI,Green Lake,Green Lake Co SO,Homicide,2018,0,Green Lake,2019,0,Green Lake,2020,0
1178,WI,Green Lake,Berlin PD,Homicide,2018,0,Green Lake,2019,0,Green Lake,2020,0
1179,WI,Iowa,Mineral Pt PD,Simple Assault,2018,13,Iowa,2019,3,Iowa,2020,10
1180,WI,Iowa,Linden PD,Simple Assault,2018,0,Iowa,2019,0,Iowa,2020,0
1181,WI,Iowa,Iowa Co SO,Simple Assault,2018,28,Iowa,2019,25,Iowa,2020,21
1182,WI,Iowa,Highland PD,Simple Assault,2018,0,Iowa,2019,0,Iowa,2020,0
1183,WI,Iowa,Dodgeville PD,Simple Assault,2018,9,Iowa,2019,4,Iowa,2020,3
1184,WI,Iowa,Barneveld PD,Simple Assault,2018,0,Iowa,2019,1,Iowa,2020,0
1185,WI,Iowa,Avoca PD,Simple Assault,2018,1,Iowa,2019,0,Iowa,2020,0
1186,WI,Iowa,Mineral Pt PD,Arson,2018,0,Iowa,2019,0,Iowa,2020,0
1187,WI,Iowa,Linden PD,Arson,2018,0,Iowa,2019,0,Iowa,2020,0
1188,WI,Iowa,Iowa Co SO,Arson,2018,1,Iowa,2019,0,Iowa,2020,0
1189,WI,Iowa,Highland PD,Arson,2018,0,Iowa,2019,0,Iowa,2020,0
1190,WI,Iowa,Dodgeville PD,Arson,2018,0,Iowa,2019,0,Iowa,2020,0
1191,WI,Iowa,Barneveld PD,Arson,2018,0,Iowa,2019,0,Iowa,2020,0
1192,WI,Iowa,Avoca PD,Arson,2018,0,Iowa,2019,0,Iowa,2020,0
1193,WI,Iowa,Mineral Pt PD,Motor Vehicle Theft,2018,0,Iowa,2019,3,Iowa,2020,4
1194,WI,Iowa,Linden PD,Motor Vehicle Theft,2018,0,Iowa,2019,0,Iowa,2020,0
1195,WI,Iowa,Iowa Co SO,Motor Vehicle Theft,2018,4,Iowa,2019,1,Iowa,2020,3
1196,WI,Iowa,Highland PD,Motor Vehicle Theft,2018,0,Iowa,2019,1,Iowa,2020,0
1197,WI,Iowa,Dodgeville PD,Motor Vehicle Theft,2018,2,Iowa,2019,3,Iowa,2020,2
1198,WI,Iowa,Barneveld PD,Motor Vehicle Theft,2018,0,Iowa,2019,0,Iowa,2020,1
1199,WI,Iowa,Avoca PD,Motor Vehicle Theft,2018,0,Iowa,2019,0,Iowa,2020,0
1200,WI,Iowa,Mineral Pt PD,Larceny Theft,2018,22,Iowa,2019,21,Iowa,2020,24
1201,WI,Iowa,Linden PD,Larceny Theft,2018,0,Iowa,2019,0,Iowa,2020,0
1202,WI,Iowa,Iowa Co SO,Larceny Theft,2018,33,Iowa,2019,31,Iowa,2020,26
1203,WI,Iowa,Highland PD,Larceny Theft,2018,2,Iowa,2019,3,Iowa,2020,1
1204,WI,Iowa,Dodgeville PD,Larceny Theft,2018,75,Iowa,2019,98,Iowa,2020,69
1205,WI,Iowa,Barneveld PD,Larceny Theft,2018,5,Iowa,2019,7,Iowa,2020,0
1206,WI,Iowa,Avoca PD,Larceny Theft,2018,0,Iowa,2019,0,Iowa,2020,0
1207,WI,Iowa,Mineral Pt PD,Burglary,2018,6,Iowa,2019,4,Iowa,2020,3
1208,WI,Iowa,Linden PD,Burglary,2018,0,Iowa,2019,0,Iowa,2020,0
1209,WI,Iowa,Iowa Co SO,Burglary,2018,6,Iowa,2019,11,Iowa,2020,5
1210,WI,Iowa,Highland PD,Burglary,2018,1,Iowa,2019,1,Iowa,2020,1
1211,WI,Iowa,Dodgeville PD,Burglary,2018,3,Iowa,2019,13,Iowa,2020,12
1212,WI,Iowa,Barneveld PD,Burglary,2018,6,Iowa,2019,0,Iowa,2020,0
1213,WI,Iowa,Avoca PD,Burglary,2018,0,Iowa,2019,0,Iowa,2020,0
1214,WI,Iowa,Mineral Pt PD,Aggravated Assault,2018,2,Iowa,2019,3,Iowa,2020,0
1215,WI,Iowa,Linden PD,Aggravated Assault,2018,0,Iowa,2019,0,Iowa,2020,0
1216,WI,Iowa,Iowa Co SO,Aggravated Assault,2018,10,Iowa,2019,7,Iowa,2020,11
1217,WI,Iowa,Highland PD,Aggravated Assault,2018,0,Iowa,2019,0,Iowa,2020,0
1218,WI,Iowa,Dodgeville PD,Aggravated Assault,2018,1,Iowa,2019,2,Iowa,2020,3
1219,WI,Iowa,Barneveld PD,Aggravated Assault,2018,0,Iowa,2019,1,Iowa,2020,0
1220,WI,Iowa,Avoca PD,Aggravated Assault,2018,0,Iowa,2019,0,Iowa,2020,0
1221,WI,Iowa,Mineral Pt PD,Robbery,2018,0,Iowa,2019,0,Iowa,2020,0
1222,WI,Iowa,Linden PD,Robbery,2018,0,Iowa,2019,0,Iowa,2020,0
1223,WI,Iowa,Iowa Co SO,Robbery,2018,0,Iowa,2019,0,Iowa,2020,1
1224,WI,Iowa,Highland PD,Robbery,2018,0,Iowa,2019,1,Iowa,2020,0
1225,WI,Iowa,Dodgeville PD,Robbery,2018,1,Iowa,2019,1,Iowa,2020,0
1226,WI,Iowa,Barneveld PD,Robbery,2018,0,Iowa,2019,0,Iowa,2020,0
1227,WI,Iowa,Avoca PD,Robbery,2018,0,Iowa,2019,0,Iowa,2020,0
1228,WI,Iowa,Mineral Pt PD,Rape - revised 2017,2018,0,Iowa,2019,0,Iowa,2020,0
1229,WI,Iowa,Linden PD,Rape - revised 2017,2018,0,Iowa,2019,0,Iowa,2020,0
1230,WI,Iowa,Iowa Co SO,Rape - revised 2017,2018,1,Iowa,2019,1,Iowa,2020,4
1231,WI,Iowa,Highland PD,Rape - revised 2017,2018,0,Iowa,2019,0,Iowa,2020,0
1232,WI,Iowa,Dodgeville PD,Rape - revised 2017,2018,2,Iowa,2019,3,Iowa,2020,2
1233,WI,Iowa,Barneveld PD,Rape - revised 2017,2018,0,Iowa,2019,0,Iowa,2020,0
1234,WI,Iowa,Avoca PD,Rape - revised 2017,2018,0,Iowa,2019,0,Iowa,2020,0
1235,WI,Iowa,Mineral Pt PD,Homicide,2018,0,Iowa,2019,0,Iowa,2020,0
1236,WI,Iowa,Linden PD,Homicide,2018,0,Iowa,2019,0,Iowa,2020,0
1237,WI,Iowa,Iowa Co SO,Homicide,2018,1,Iowa,2019,0,Iowa,2020,0
1238,WI,Iowa,Highland PD,Homicide,2018,0,Iowa,2019,0,Iowa,2020,0
1239,WI,Iowa,Dodgeville PD,Homicide,2018,0,Iowa,2019,0,Iowa,2020,0
1240,WI,Iowa,Barneveld PD,Homicide,2018,0,Iowa,2019,0,Iowa,2020,0
1241,WI,Iowa,Avoca PD,Homicide,2018,0,Iowa,2019,0,Iowa,2020,0
1242,WI,Iron,Iron Co SO,Simple Assault,2018,20,Iron,2019,18,Iron,2020,5
1243,WI,Iron,Hurley PD,Simple Assault,2018,0,Iron,2019,0,Iron,2020,5
1244,WI,Iron,Iron Co SO,Arson,2018,0,Iron,2019,0,Iron,2020,0
1245,WI,Iron,Hurley PD,Arson,2018,0,Iron,2019,0,Iron,2020,0
1246,WI,Iron,Iron Co SO,Motor Vehicle Theft,2018,6,Iron,2019,3,Iron,2020,3
1247,WI,Iron,Hurley PD,Motor Vehicle Theft,2018,2,Iron,2019,1,Iron,2020,2
1248,WI,Iron,Iron Co SO,Larceny Theft,2018,43,Iron,2019,38,Iron,2020,39
1249,WI,Iron,Hurley PD,Larceny Theft,2018,9,Iron,2019,6,Iron,2020,18
1250,WI,Iron,Iron Co SO,Burglary,2018,16,Iron,2019,1,Iron,2020,4
1251,WI,Iron,Hurley PD,Burglary,2018,0,Iron,2019,0,Iron,2020,0
1252,WI,Iron,Iron Co SO,Aggravated Assault,2018,5,Iron,2019,7,Iron,2020,4
1253,WI,Iron,Hurley PD,Aggravated Assault,2018,1,Iron,2019,0,Iron,2020,0
1254,WI,Iron,Iron Co SO,Robbery,2018,0,Iron,2019,0,Iron,2020,0
1255,WI,Iron,Hurley PD,Robbery,2018,0,Iron,2019,0,Iron,2020,0
1256,WI,Iron,Iron Co SO,Rape - revised 2017,2018,1,Iron,2019,0,Iron,2020,0
1257,WI,Iron,Hurley PD,Rape - revised 2017,2018,0,Iron,2019,0,Iron,2020,0
1258,WI,Iron,Iron Co SO,Homicide,2018,0,Iron,2019,0,Iron,2020,0
1259,WI,Iron,Hurley PD,Homicide,2018,0,Iron,2019,0,Iron,2020,0
1260,WI,Jackson,Jackson Co SO,Simple Assault,2018,44,Jackson,2019,33,Jackson,2020,36
1261,WI,Jackson,Black River Falls PD,Simple Assault,2018,10,Jackson,2019,20,Jackson,2020,14
1262,WI,Jackson,Jackson Co SO,Arson,2018,0,Jackson,2019,0,Jackson,2020,0
1263,WI,Jackson,Black River Falls PD,Arson,2018,0,Jackson,2019,0,Jackson,2020,1
1264,WI,Jackson,Jackson Co SO,Motor Vehicle Theft,2018,29,Jackson,2019,18,Jackson,2020,19
1265,WI,Jackson,Black River Falls PD,Motor Vehicle Theft,2018,7,Jackson,2019,4,Jackson,2020,4
1266,WI,Jackson,Jackson Co SO,Larceny Theft,2018,85,Jackson,2019,78,Jackson,2020,80
1267,WI,Jackson,Black River Falls PD,Larceny Theft,2018,97,Jackson,2019,70,Jackson,2020,84
1268,WI,Jackson,Jackson Co SO,Burglary,2018,56,Jackson,2019,35,Jackson,2020,40
1269,WI,Jackson,Black River Falls PD,Burglary,2018,11,Jackson,2019,2,Jackson,2020,4
1270,WI,Jackson,Jackson Co SO,Aggravated Assault,2018,8,Jackson,2019,8,Jackson,2020,8
1271,WI,Jackson,Black River Falls PD,Aggravated Assault,2018,2,Jackson,2019,1,Jackson,2020,3
1272,WI,Jackson,Jackson Co SO,Robbery,2018,1,Jackson,2019,2,Jackson,2020,0
1273,WI,Jackson,Black River Falls PD,Robbery,2018,1,Jackson,2019,1,Jackson,2020,0
1274,WI,Jackson,Jackson Co SO,Rape - revised 2017,2018,2,Jackson,2019,1,Jackson,2020,0
1275,WI,Jackson,Black River Falls PD,Rape - revised 2017,2018,3,Jackson,2019,3,Jackson,2020,4
1276,WI,Jackson,Jackson Co SO,Homicide,2018,0,Jackson,2019,0,Jackson,2020,0
1277,WI,Jackson,Black River Falls PD,Homicide,2018,0,Jackson,2019,0,Jackson,2020,0
1278,WI,Jefferson,Watertown PD,Simple Assault,2018,76,Jefferson,2019,88,Jefferson,2020,45
1279,WI,Jefferson,Waterloo PD,Simple Assault,2018,1,Jefferson,2019,4,Jefferson,2020,1
1280,WI,Jefferson,Palmyra PD,Simple Assault,2018,8,Jefferson,2019,10,Jefferson,2020,6
1281,WI,Jefferson,Lake Mills PD,Simple Assault,2018,6,Jefferson,2019,8,Jefferson,2020,9
1282,WI,Jefferson,Jefferson PD,Simple Assault,2018,18,Jefferson,2019,18,Jefferson,2020,20
1283,WI,Jefferson,Jefferson Co SO,Simple Assault,2018,64,Jefferson,2019,64,Jefferson,2020,56
1284,WI,Jefferson,Fort Atkinson PD,Simple Assault,2018,56,Jefferson,2019,50,Jefferson,2020,99
1285,WI,Jefferson,Watertown PD,Arson,2018,0,Jefferson,2019,0,Jefferson,2020,1
1286,WI,Jefferson,Waterloo PD,Arson,2018,0,Jefferson,2019,0,Jefferson,2020,0
1287,WI,Jefferson,Palmyra PD,Arson,2018,0,Jefferson,2019,0,Jefferson,2020,0
1288,WI,Jefferson,Lake Mills PD,Arson,2018,0,Jefferson,2019,0,Jefferson,2020,0
1289,WI,Jefferson,Jefferson PD,Arson,2018,2,Jefferson,2019,0,Jefferson,2020,1
1290,WI,Jefferson,Jefferson Co SO,Arson,2018,2,Jefferson,2019,0,Jefferson,2020,2
1291,WI,Jefferson,Fort Atkinson PD,Arson,2018,0,Jefferson,2019,1,Jefferson,2020,0
1292,WI,Jefferson,Watertown PD,Motor Vehicle Theft,2018,5,Jefferson,2019,9,Jefferson,2020,5
1293,WI,Jefferson,Waterloo PD,Motor Vehicle Theft,2018,0,Jefferson,2019,1,Jefferson,2020,4
1294,WI,Jefferson,Palmyra PD,Motor Vehicle Theft,2018,1,Jefferson,2019,0,Jefferson,2020,0
1295,WI,Jefferson,Lake Mills PD,Motor Vehicle Theft,2018,0,Jefferson,2019,6,Jefferson,2020,0
1296,WI,Jefferson,Jefferson PD,Motor Vehicle Theft,2018,5,Jefferson,2019,17,Jefferson,2020,6
1297,WI,Jefferson,Jefferson Co SO,Motor Vehicle Theft,2018,19,Jefferson,2019,11,Jefferson,2020,15
1298,WI,Jefferson,Fort Atkinson PD,Motor Vehicle Theft,2018,0,Jefferson,2019,6,Jefferson,2020,8
1299,WI,Jefferson,Watertown PD,Larceny Theft,2018,185,Jefferson,2019,201,Jefferson,2020,162
1300,WI,Jefferson,Waterloo PD,Larceny Theft,2018,23,Jefferson,2019,29,Jefferson,2020,27
1301,WI,Jefferson,Palmyra PD,Larceny Theft,2018,12,Jefferson,2019,10,Jefferson,2020,13
1302,WI,Jefferson,Lake Mills PD,Larceny Theft,2018,13,Jefferson,2019,9,Jefferson,2020,12
1303,WI,Jefferson,Jefferson PD,Larceny Theft,2018,137,Jefferson,2019,92,Jefferson,2020,130
1304,WI,Jefferson,Jefferson Co SO,Larceny Theft,2018,207,Jefferson,2019,162,Jefferson,2020,179
1305,WI,Jefferson,Fort Atkinson PD,Larceny Theft,2018,152,Jefferson,2019,151,Jefferson,2020,145
1306,WI,Jefferson,Watertown PD,Burglary,2018,30,Jefferson,2019,31,Jefferson,2020,14
1307,WI,Jefferson,Waterloo PD,Burglary,2018,1,Jefferson,2019,2,Jefferson,2020,3
1308,WI,Jefferson,Palmyra PD,Burglary,2018,3,Jefferson,2019,0,Jefferson,2020,1
1309,WI,Jefferson,Lake Mills PD,Burglary,2018,1,Jefferson,2019,0,Jefferson,2020,0
1310,WI,Jefferson,Jefferson PD,Burglary,2018,4,Jefferson,2019,10,Jefferson,2020,3
1311,WI,Jefferson,Jefferson Co SO,Burglary,2018,40,Jefferson,2019,58,Jefferson,2020,27
1312,WI,Jefferson,Fort Atkinson PD,Burglary,2018,17,Jefferson,2019,21,Jefferson,2020,17
1313,WI,Jefferson,Watertown PD,Aggravated Assault,2018,31,Jefferson,2019,31,Jefferson,2020,39
1314,WI,Jefferson,Waterloo PD,Aggravated Assault,2018,5,Jefferson,2019,0,Jefferson,2020,13
1315,WI,Jefferson,Palmyra PD,Aggravated Assault,2018,2,Jefferson,2019,1,Jefferson,2020,2
1316,WI,Jefferson,Lake Mills PD,Aggravated Assault,2018,9,Jefferson,2019,7,Jefferson,2020,12
1317,WI,Jefferson,Jefferson PD,Aggravated Assault,2018,7,Jefferson,2019,5,Jefferson,2020,11
1318,WI,Jefferson,Jefferson Co SO,Aggravated Assault,2018,33,Jefferson,2019,32,Jefferson,2020,16
1319,WI,Jefferson,Fort Atkinson PD,Aggravated Assault,2018,14,Jefferson,2019,16,Jefferson,2020,12
1320,WI,Jefferson,Watertown PD,Robbery,2018,4,Jefferson,2019,2,Jefferson,2020,7
1321,WI,Jefferson,Waterloo PD,Robbery,2018,0,Jefferson,2019,0,Jefferson,2020,0
1322,WI,Jefferson,Palmyra PD,Robbery,2018,0,Jefferson,2019,0,Jefferson,2020,0
1323,WI,Jefferson,Lake Mills PD,Robbery,2018,1,Jefferson,2019,2,Jefferson,2020,2
1324,WI,Jefferson,Jefferson PD,Robbery,2018,1,Jefferson,2019,0,Jefferson,2020,3
1325,WI,Jefferson,Jefferson Co SO,Robbery,2018,0,Jefferson,2019,2,Jefferson,2020,4
1326,WI,Jefferson,Fort Atkinson PD,Robbery,2018,3,Jefferson,2019,3,Jefferson,2020,0
1327,WI,Jefferson,Watertown PD,Rape - revised 2017,2018,11,Jefferson,2019,14,Jefferson,2020,6
1328,WI,Jefferson,Waterloo PD,Rape - revised 2017,2018,3,Jefferson,2019,1,Jefferson,2020,1
1329,WI,Jefferson,Palmyra PD,Rape - revised 2017,2018,0,Jefferson,2019,0,Jefferson,2020,1
1330,WI,Jefferson,Lake Mills PD,Rape - revised 2017,2018,0,Jefferson,2019,2,Jefferson,2020,2
1331,WI,Jefferson,Jefferson PD,Rape - revised 2017,2018,7,Jefferson,2019,4,Jefferson,2020,1
1332,WI,Jefferson,Jefferson Co SO,Rape - revised 2017,2018,1,Jefferson,2019,1,Jefferson,2020,1
1333,WI,Jefferson,Fort Atkinson PD,Rape - revised 2017,2018,7,Jefferson,2019,7,Jefferson,2020,9
1334,WI,Jefferson,Watertown PD,Homicide,2018,0,Jefferson,2019,0,Jefferson,2020,0
1335,WI,Jefferson,Waterloo PD,Homicide,2018,0,Jefferson,2019,0,Jefferson,2020,0
1336,WI,Jefferson,Palmyra PD,Homicide,2018,0,Jefferson,2019,0,Jefferson,2020,0
1337,WI,Jefferson,Lake Mills PD,Homicide,2018,0,Jefferson,2019,0,Jefferson,2020,0
1338,WI,Jefferson,Jefferson PD,Homicide,2018,0,Jefferson,2019,0,Jefferson,2020,0
1339,WI,Jefferson,Jefferson Co SO,Homicide,2018,0,Jefferson,2019,0,Jefferson,2020,2
1340,WI,Jefferson,Fort Atkinson PD,Homicide,2018,1,Jefferson,2019,0,Jefferson,2020,0
1341,WI,Juneau,New Lisbon PD,Simple Assault,2018,2,Juneau,2019,6,Juneau,2020,7
1342,WI,Juneau,Mauston PD,Simple Assault,2018,9,Juneau,2019,40,Juneau,2020,34
1343,WI,Juneau,Juneau Co SO,Simple Assault,2018,53,Juneau,2019,68,Juneau,2020,82
1344,WI,Juneau,Elroy PD,Simple Assault,2018,2,Juneau,2019,10,Juneau,2020,9
1345,WI,Juneau,New Lisbon PD,Arson,2018,0,Juneau,2019,0,Juneau,2020,0
1346,WI,Juneau,Mauston PD,Arson,2018,0,Juneau,2019,0,Juneau,2020,1
1347,WI,Juneau,Juneau Co SO,Arson,2018,0,Juneau,2019,0,Juneau,2020,1
1348,WI,Juneau,Elroy PD,Arson,2018,0,Juneau,2019,0,Juneau,2020,0
1349,WI,Juneau,New Lisbon PD,Motor Vehicle Theft,2018,0,Juneau,2019,0,Juneau,2020,0
1350,WI,Juneau,Mauston PD,Motor Vehicle Theft,2018,3,Juneau,2019,3,Juneau,2020,3
1351,WI,Juneau,Juneau Co SO,Motor Vehicle Theft,2018,8,Juneau,2019,10,Juneau,2020,15
1352,WI,Juneau,Elroy PD,Motor Vehicle Theft,2018,0,Juneau,2019,0,Juneau,2020,2
1353,WI,Juneau,New Lisbon PD,Larceny Theft,2018,8,Juneau,2019,5,Juneau,2020,2
1354,WI,Juneau,Mauston PD,Larceny Theft,2018,29,Juneau,2019,54,Juneau,2020,78
1355,WI,Juneau,Juneau Co SO,Larceny Theft,2018,112,Juneau,2019,85,Juneau,2020,97
1356,WI,Juneau,Elroy PD,Larceny Theft,2018,5,Juneau,2019,6,Juneau,2020,2
1357,WI,Juneau,New Lisbon PD,Burglary,2018,0,Juneau,2019,1,Juneau,2020,0
1358,WI,Juneau,Mauston PD,Burglary,2018,2,Juneau,2019,5,Juneau,2020,9
1359,WI,Juneau,Juneau Co SO,Burglary,2018,45,Juneau,2019,50,Juneau,2020,76
1360,WI,Juneau,Elroy PD,Burglary,2018,1,Juneau,2019,1,Juneau,2020,1
1361,WI,Juneau,New Lisbon PD,Aggravated Assault,2018,8,Juneau,2019,2,Juneau,2020,2
1362,WI,Juneau,Mauston PD,Aggravated Assault,2018,16,Juneau,2019,6,Juneau,2020,9
1363,WI,Juneau,Juneau Co SO,Aggravated Assault,2018,16,Juneau,2019,39,Juneau,2020,11
1364,WI,Juneau,Elroy PD,Aggravated Assault,2018,0,Juneau,2019,0,Juneau,2020,3
1365,WI,Juneau,New Lisbon PD,Robbery,2018,0,Juneau,2019,0,Juneau,2020,0
1366,WI,Juneau,Mauston PD,Robbery,2018,0,Juneau,2019,1,Juneau,2020,0
1367,WI,Juneau,Juneau Co SO,Robbery,2018,1,Juneau,2019,1,Juneau,2020,2
1368,WI,Juneau,Elroy PD,Robbery,2018,0,Juneau,2019,0,Juneau,2020,0
1369,WI,Juneau,New Lisbon PD,Rape - revised 2017,2018,0,Juneau,2019,0,Juneau,2020,2
1370,WI,Juneau,Mauston PD,Rape - revised 2017,2018,0,Juneau,2019,6,Juneau,2020,2
1371,WI,Juneau,Juneau Co SO,Rape - revised 2017,2018,7,Juneau,2019,10,Juneau,2020,16
1372,WI,Juneau,Elroy PD,Rape - revised 2017,2018,0,Juneau,2019,0,Juneau,2020,1
1373,WI,Juneau,New Lisbon PD,Homicide,2018,0,Juneau,2019,0,Juneau,2020,0
1374,WI,Juneau,Mauston PD,Homicide,2018,0,Juneau,2019,1,Juneau,2020,0
1375,WI,Juneau,Juneau Co SO,Homicide,2018,0,Juneau,2019,1,Juneau,2020,0
1376,WI,Juneau,Elroy PD,Homicide,2018,0,Juneau,2019,0,Juneau,2020,0
1377,WI,Kenosha,UW-Parkside PD,Simple Assault,2018,0,Kenosha,2019,4,Kenosha,2020,0
1378,WI,Kenosha,Twin Lakes PD,Simple Assault,2018,10,Kenosha,2019,5,Kenosha,2020,1
1379,WI,Kenosha,Pleasant Prairie PD,Simple Assault,2018,31,Kenosha,2019,35,Kenosha,2020,35
1380,WI,Kenosha,Kenosha PD,Simple Assault,2018,801,Kenosha,2019,757,Kenosha,2020,613
1381,WI,Kenosha,Kenosha Co SO,Simple Assault,2018,142,Kenosha,2019,149,Kenosha,2020,162
1382,WI,Kenosha,UW-Parkside PD,Arson,2018,0,Kenosha,2019,0,Kenosha,2020,0
1383,WI,Kenosha,Twin Lakes PD,Arson,2018,0,Kenosha,2019,0,Kenosha,2020,1
1384,WI,Kenosha,Pleasant Prairie PD,Arson,2018,0,Kenosha,2019,0,Kenosha,2020,0
1385,WI,Kenosha,Kenosha PD,Arson,2018,3,Kenosha,2019,7,Kenosha,2020,35
1386,WI,Kenosha,Kenosha Co SO,Arson,2018,0,Kenosha,2019,6,Kenosha,2020,3
1387,WI,Kenosha,UW-Parkside PD,Motor Vehicle Theft,2018,0,Kenosha,2019,0,Kenosha,2020,0
1388,WI,Kenosha,Twin Lakes PD,Motor Vehicle Theft,2018,2,Kenosha,2019,1,Kenosha,2020,1
1389,WI,Kenosha,Pleasant Prairie PD,Motor Vehicle Theft,2018,3,Kenosha,2019,20,Kenosha,2020,24
1390,WI,Kenosha,Kenosha PD,Motor Vehicle Theft,2018,51,Kenosha,2019,172,Kenosha,2020,226
1391,WI,Kenosha,Kenosha Co SO,Motor Vehicle Theft,2018,19,Kenosha,2019,11,Kenosha,2020,27
1392,WI,Kenosha,UW-Parkside PD,Larceny Theft,2018,18,Kenosha,2019,10,Kenosha,2020,4
1393,WI,Kenosha,Twin Lakes PD,Larceny Theft,2018,17,Kenosha,2019,28,Kenosha,2020,22
1394,WI,Kenosha,Pleasant Prairie PD,Larceny Theft,2018,358,Kenosha,2019,384,Kenosha,2020,262
1395,WI,Kenosha,Kenosha PD,Larceny Theft,2018,"1,196",Kenosha,2019,"1,222",Kenosha,2020,"1,004"
1396,WI,Kenosha,Kenosha Co SO,Larceny Theft,2018,271,Kenosha,2019,216,Kenosha,2020,257
1397,WI,Kenosha,UW-Parkside PD,Burglary,2018,0,Kenosha,2019,1,Kenosha,2020,0
1398,WI,Kenosha,Twin Lakes PD,Burglary,2018,6,Kenosha,2019,10,Kenosha,2020,5
1399,WI,Kenosha,Pleasant Prairie PD,Burglary,2018,29,Kenosha,2019,15,Kenosha,2020,21
1400,WI,Kenosha,Kenosha PD,Burglary,2018,248,Kenosha,2019,188,Kenosha,2020,214
1401,WI,Kenosha,Kenosha Co SO,Burglary,2018,75,Kenosha,2019,26,Kenosha,2020,51
1402,WI,Kenosha,UW-Parkside PD,Aggravated Assault,2018,0,Kenosha,2019,0,Kenosha,2020,0
1403,WI,Kenosha,Twin Lakes PD,Aggravated Assault,2018,5,Kenosha,2019,17,Kenosha,2020,20
1404,WI,Kenosha,Pleasant Prairie PD,Aggravated Assault,2018,9,Kenosha,2019,7,Kenosha,2020,22
1405,WI,Kenosha,Kenosha PD,Aggravated Assault,2018,206,Kenosha,2019,195,Kenosha,2020,267
1406,WI,Kenosha,Kenosha Co SO,Aggravated Assault,2018,27,Kenosha,2019,31,Kenosha,2020,39
1407,WI,Kenosha,UW-Parkside PD,Robbery,2018,0,Kenosha,2019,0,Kenosha,2020,0
1408,WI,Kenosha,Twin Lakes PD,Robbery,2018,0,Kenosha,2019,0,Kenosha,2020,0
1409,WI,Kenosha,Pleasant Prairie PD,Robbery,2018,5,Kenosha,2019,2,Kenosha,2020,11
1410,WI,Kenosha,Kenosha PD,Robbery,2018,80,Kenosha,2019,53,Kenosha,2020,85
1411,WI,Kenosha,Kenosha Co SO,Robbery,2018,3,Kenosha,2019,7,Kenosha,2020,5
1412,WI,Kenosha,UW-Parkside PD,Rape - revised 2017,2018,1,Kenosha,2019,0,Kenosha,2020,0
1413,WI,Kenosha,Twin Lakes PD,Rape - revised 2017,2018,1,Kenosha,2019,0,Kenosha,2020,2
1414,WI,Kenosha,Pleasant Prairie PD,Rape - revised 2017,2018,22,Kenosha,2019,3,Kenosha,2020,0
1415,WI,Kenosha,Kenosha PD,Rape - revised 2017,2018,48,Kenosha,2019,58,Kenosha,2020,49
1416,WI,Kenosha,Kenosha Co SO,Rape - revised 2017,2018,11,Kenosha,2019,12,Kenosha,2020,15
1417,WI,Kenosha,UW-Parkside PD,Homicide,2018,0,Kenosha,2019,0,Kenosha,2020,0
1418,WI,Kenosha,Twin Lakes PD,Homicide,2018,0,Kenosha,2019,0,Kenosha,2020,0
1419,WI,Kenosha,Pleasant Prairie PD,Homicide,2018,0,Kenosha,2019,1,Kenosha,2020,0
1420,WI,Kenosha,Kenosha PD,Homicide,2018,4,Kenosha,2019,5,Kenosha,2020,7
1421,WI,Kenosha,Kenosha Co SO,Homicide,2018,1,Kenosha,2019,0,Kenosha,2020,1
1422,WI,Kewaunee,Luxemburg PD,Simple Assault,2018,4,Kewaunee,2019,5,Kewaunee,2020,1
1423,WI,Kewaunee,Kewaunee PD,Simple Assault,2018,10,Kewaunee,2019,6,Kewaunee,2020,18
1424,WI,Kewaunee,Kewaunee Co SO,Simple Assault,2018,32,Kewaunee,2019,22,Kewaunee,2020,23
1425,WI,Kewaunee,Algoma PD,Simple Assault,2018,21,Kewaunee,2019,4,Kewaunee,2020,4
1426,WI,Kewaunee,Luxemburg PD,Arson,2018,0,Kewaunee,2019,0,Kewaunee,2020,1
1427,WI,Kewaunee,Kewaunee PD,Arson,2018,0,Kewaunee,2019,0,Kewaunee,2020,0
1428,WI,Kewaunee,Kewaunee Co SO,Arson,2018,0,Kewaunee,2019,0,Kewaunee,2020,0
1429,WI,Kewaunee,Algoma PD,Arson,2018,0,Kewaunee,2019,0,Kewaunee,2020,0
1430,WI,Kewaunee,Luxemburg PD,Motor Vehicle Theft,2018,0,Kewaunee,2019,2,Kewaunee,2020,0
1431,WI,Kewaunee,Kewaunee PD,Motor Vehicle Theft,2018,1,Kewaunee,2019,0,Kewaunee,2020,0
1432,WI,Kewaunee,Kewaunee Co SO,Motor Vehicle Theft,2018,7,Kewaunee,2019,1,Kewaunee,2020,1
1433,WI,Kewaunee,Algoma PD,Motor Vehicle Theft,2018,0,Kewaunee,2019,0,Kewaunee,2020,0
1434,WI,Kewaunee,Luxemburg PD,Larceny Theft,2018,8,Kewaunee,2019,9,Kewaunee,2020,17
